Date,Open,High,Low,Close,Volume
1/7/2000,0.9363800287246704,1.0044599771499634,0.8482099771499634,0.8883900046348572,3054589888
1/14/2000,0.9107099771499634,0.9129499793052673,0.7723199725151062,0.8967599868774414,3345689424
1/21/2000,0.9017800092697144,1.084820032119751,0.8967599868774414,0.9938600063323975,3383881648
1/28/2000,0.9681900143623352,1.0195300579071045,0.8984400033950806,0.9073699712753296,2068854592
2/4/2000,0.9017800092697144,0.9821400046348572,0.84375,0.9642800092697144,2384426128
2/11/2000,0.9642800092697144,1.0457600355148315,0.9458699822425842,0.9709799885749817,1664310032
2/18/2000,0.9760000109672546,1.070870041847229,0.9698699712753296,0.9933000206947327,1754470368
2/25/2000,0.9832599759101868,1.0636199712753296,0.9525700211524963,0.9854900240898132,1520972544
3/3/2000,0.9832599759101868,1.179129958152771,0.9676300287246704,1.1428600549697876,2408920416
3/10/2000,1.125,1.152899980545044,1.055799961090088,1.1227699518203735,1280127408
3/17/2000,1.090399980545044,1.1294599771499634,1.0178600549697876,1.116070032119751,1860097456
3/24/2000,1.102679967880249,1.3426300287246704,1.0859400033950806,1.2382800579071045,2306294816
3/31/2000,1.228790044784546,1.2924100160598755,1.119979977607727,1.2126100063323975,1541076432
4/7/2000,1.209820032119751,1.2455300092697144,1.0424100160598755,1.1763399839401245,1948644880
4/14/2000,1.1757800579071045,1.1852699518203735,0.9363800287246704,0.9988800287246704,2893063264
4/20/2000,0.9776800274848938,1.162950038909912,0.973770022,1.0613800287246704,2042792192
4/28/2000,1.0267800092697144,1.149549961090088,1.024549961090088,1.107699990272522,1778359856
5/5/2000,1.1149499416351318,1.1272300481796265,0.9871600270271301,1.010040044784546,1636019056
5/12/2000,1.0008399486541748,1.0150699615478516,0.8816999793052673,0.9609400033950806,1853791856
5/19/2000,0.9648399949073792,0.973770022,0.8337000012397766,0.8392800092697144,2631923952
5/26/2000,0.8370500206947327,0.8370500206947327,0.7410699725151062,0.7712000012397766,2539568640
6/2/2000,0.7823699712753296,0.8906199932098389,0.7176300287246704,0.82644999,2843257088
6/9/2000,0.8331500291824341,0.8794599771499634,0.8007799983024597,0.8549100160598755,1677055856
6/16/2000,0.8604900240898132,0.86105001,0.7873899936676025,0.8141700029373169,1471378832
6/23/2000,0.8085899949073792,1.0290199518203735,0.8019000291824341,0.922989011,2058091448
6/30/2000,0.9375,0.9910699725151062,0.9118300080299377,0.9352700114250183,1202013064
7/7/2000,0.9308000206947327,0.985489011,0.8861610293388367,0.972100019,909138384
7/14/2000,0.9659609794616699,1.0825899839401245,0.9598199725151062,1.0301300287246704,1617063112
7/21/2000,1.040179967880249,1.0513399839401245,0.924111009,0.9564700126647949,1698089568
7/28/2000,0.9386199712753296,0.950888991,0.8370500206947327,0.8627200126647949,1367190832
8/4/2000,0.8777890205383301,0.9218699932098389,0.7901800274848938,0.8459799885749817,1057958496
8/11/2000,0.8549110293388367,0.8761199712753296,0.8136199712753296,0.8515610098838806,1233434720
8/18/2000,0.8498889803886414,0.9363800287246704,0.827010989,0.892861009,875611128
8/25/2000,0.8973199725151062,1.0267800092697144,0.8861610293388367,1.0145100355148315,1293360320
9/1/2000,1.022320032119751,1.1361600160598755,1.018970012664795,1.1328099966049194,1587898256
9/8/2000,1.1188600063323975,1.1450899839401245,1.03125,1.0513399839401245,1067030552
9/15/2000,1.0479899644851685,1.0781199932098389,0.96875,0.986329973,1502431000
9/22/2000,0.986611009,1.097100019454956,0.892861009,0.9319199919700623,2161193216
9/29/2000,0.9419609904289246,0.9910699725151062,0.45311999320983887,0.4598200023174286,9534737408
10/6/2000,0.4765610098838806,0.4776799976825714,0.375,0.3962000012397766,7415056880
10/13/2000,0.4040200114250183,0.4084799885749817,0.3415200114250183,0.3939700126647949,4926039216
10/20/2000,0.3984389901161194,0.4151799976825714,0.32701098918914795,0.34821099042892456,4554153968
10/27/2000,0.357138991,0.3727700114250183,0.3125,0.3314700126647949,3486076104
11/3/2000,0.3415200114250183,0.41071099042892456,0.3348200023174286,0.3973200023174286,3206955080
11/10/2000,0.40066999197006226,0.4040200114250183,0.34040001034736633,0.34040001034736633,2016729904
11/17/2000,0.3348200023174286,0.3660700023174286,0.325888991,0.330361009,1808728880
11/24/2000,0.3320299983024597,0.34821099042892456,0.325888991,0.344870001,1151484264
12/1/2000,0.3549109995365143,0.3560299873352051,0.2879500091075897,0.3046889901161194,2215418016
12/8/2000,0.30691999197006226,0.311379999,0.25,0.2689700126647949,3204524624
12/15/2000,0.27121099829673767,0.28571099042892456,0.25,0.251120001,1840923280
12/22/2000,0.26003900170326233,0.2723200023174286,0.24330000579357147,0.267861009,1950140192
12/29/2000,0.26561999320983887,0.267861009,0.25334998965263367,0.26561999320983887,1478563744
1/5/2001,0.26561999320983887,0.330361009,0.2578110098838806,0.2924109995365143,2421151152
1/12/2001,0.30246099829673767,0.330361009,0.28459998965263367,0.30691999197006226,2770625032
1/19/2001,0.311379999,0.34933000802993774,0.294638991,0.34821099042892456,3151235024
1/26/2001,0.34040001034736633,0.373879999,0.32923901081085205,0.34933000802993774,3088520512
2/2/2001,0.34933000802993774,0.40178900957107544,0.34933000802993774,0.3682999908924103,3077113368
2/9/2001,0.3660700023174286,0.3828110098838806,0.33371099829673767,0.3415200114250183,2377023040
2/16/2001,0.34040001034736633,0.3671889901161194,0.330361009,0.33928900957107544,1395767632
2/23/2001,0.342629999,0.3560299873352051,0.3214299976825714,0.3359389901161194,1431098088
3/2/2001,0.34040001034736633,0.3649500012397766,0.30691999197006226,0.34375,1799897680
3/9/2001,0.3459799885749817,0.3939700126647949,0.3415200114250183,0.361611009,1979512248
3/16/2001,0.3515610098838806,0.3817000091075897,0.3236609995365143,0.3504500091075897,2311844528
3/23/2001,0.3526799976825714,0.42076098918914795,0.3459799885749817,0.41071099042892456,2895415488
3/30/2001,0.4130389988422394,0.424111009,0.37731999158859253,0.3941110074520111,2877937944
4/6/2001,0.3944610059261322,0.40463900566101074,0.3348200023174286,0.36768001317977905,2167000416
4/12/2001,0.3694609999656677,0.41106998920440674,0.3582110106945038,0.40036100149154663,1357010032
4/20/2001,0.3944610059261322,0.4598200023174286,0.3499999940395355,0.4471389949321747,4652316536
4/27/2001,0.43463900685310364,0.46946099400520325,0.41982001066207886,0.46786099672317505,2514531152
5/4/2001,0.4767889976501465,0.4842889904975891,0.4278610050678253,0.4598200023174286,1873330536
5/11/2001,0.45750001072883606,0.46000000834465027,0.4064300060272217,0.40803900361061096,1409022832
5/18/2001,0.4087499976158142,0.4437499940395355,0.40625,0.42017999291419983,1360313976
5/25/2001,0.4219610095024109,0.4308890104293823,0.40178900957107544,0.4064300060272217,1589085456
6/1/2001,0.3985700011253357,0.40178900957107544,0.34463900327682495,0.37303900718688965,2192138872
6/8/2001,0.3764300048351288,0.38749998807907104,0.3630389869213104,0.38071098923683167,1644811112
6/15/2001,0.37588900327682495,0.3880389928817749,0.34553900361061096,0.36500000953674316,1861604192
6/22/2001,0.3644610047340393,0.41071099042892456,0.3567889928817749,0.39750000834465027,1726033624
6/29/2001,0.40178900957107544,0.44821101427078247,0.40088900923728943,0.4151799976825714,1999011448
7/6/2001,0.4221389889717102,0.43268001079559326,0.3878610134124756,0.3933889865875244,797961528
7/13/2001,0.3944610059261322,0.4466109871864319,0.37213900685310364,0.4437499940395355,2272986184
7/20/2001,0.4442889988422394,0.4503610134124756,0.34803900122642517,0.3567889928817749,3373196792
7/27/2001,0.35874998569488525,0.3660700023174286,0.318789005,0.3385699987411499,1738465568
8/3/2001,0.34143000841140747,0.3553610146045685,0.3305389881134033,0.34821099042892456,1220694720
8/10/2001,0.3400000035762787,0.3517889976501465,0.3310700058937073,0.33963900804519653,932014384
8/17/2001,0.3410699963569641,0.34571099281311035,0.3208889961242676,0.3226799964904785,1162768264
8/24/2001,0.3239299952983856,0.33250001072883606,0.3139300048351288,0.3316110074520111,1120913808
8/31/2001,0.3321389853954315,0.34463900327682495,0.308569998,0.33125001192092896,1173363464
9/7/2001,0.330361009,0.34071099758148193,0.30713900923728943,0.308569998,1232561176
9/21/2001,0.3035700023174286,0.31644999980926514,0.2621389925479889,0.28088900446891785,2451290296
9/28/2001,0.2876800000667572,0.3007889986038208,0.2666110098361969,0.27696099877357483,1845963280
10/5/2001,0.27661100029945374,0.2901799976825714,0.26482000946998596,0.28821098804473877,1891760248
10/12/2001,0.27803900837898254,0.322860986,0.27678900957107544,0.3216109871864319,1312327576
10/19/2001,0.3205389976501465,0.32875001430511475,0.3028610050678253,0.326788992,1587433400
10/26/2001,0.3251799941062927,0.34678900241851807,0.31696099042892456,0.333389014,1985308192
11/2/2001,0.3316110074520111,0.33678901195526123,0.3046390116214752,0.3316110074520111,1300164320
11/9/2001,0.33643001317977905,0.3594610095024109,0.3308889865875244,0.3341110050678253,1411178888
11/16/2001,0.3332110047340393,0.3553610146045685,0.3207109868526459,0.3387500047683716,1091048952
11/23/2001,0.33928900957107544,0.360711008,0.3385699987411499,0.3542889952659607,870845528
11/30/2001,0.35607001185417175,0.38482001423835754,0.35499998927116394,0.38036099076271057,1486958144
12/7/2001,0.3760699927806854,0.4291110038757324,0.3678610026836395,0.4025000035762787,1672822368
12/14/2001,0.3980390131473541,0.41053900122642517,0.35874998569488525,0.3641110062599182,955674440
12/21/2001,0.36428898572921753,0.3871389925479889,0.3605389893054962,0.375,1176213864
12/28/2001,0.37321099638938904,0.41071099042892456,0.37321099638938904,0.40053901076316833,687814960
1/4/2002,0.40196099877357483,0.42767998576164246,0.38982000946998596,0.4230389893054962,1692377568
1/11/2002,0.42357000708580017,0.4285700023174286,0.36177000403404236,0.37588900327682495,2024301104
1/18/2002,0.3751800060272217,0.4060699939727783,0.3660700023174286,0.395889014,2275690984
1/25/2002,0.39768001437187195,0.41982001066207886,0.3855389952659607,0.4151799976825714,1300528376
2/1/2002,0.4178610146045685,0.4457109868526459,0.40571099519729614,0.43588900566101074,1765144080
2/8/2002,0.43428900837898254,0.46393001079559326,0.41732001304626465,0.4291110038757324,2280092584
2/15/2002,0.4273200035095215,0.4507110118865967,0.42392998933792114,0.42678898572921753,1456314944
2/22/2002,0.4242889881134033,0.42678898572921753,0.3830389976501465,0.4060699939727783,1529019800
3/1/2002,0.40803900361061096,0.441430002,0.3739300072193146,0.41874998807907104,2525568808
3/8/2002,0.4153609871864319,0.4480389952659607,0.4064300060272217,0.44036099314689636,1377304432
3/15/2002,0.43928900361061096,0.4489299952983856,0.4264110028743744,0.4455389976501465,1175810608
3/22/2002,0.4455389976501465,0.451788992,0.4153609871864319,0.43018001317977905,1641014368
3/28/2002,0.4298200011253357,0.43018001317977905,0.41071099042892456,0.42267999053001404,756431816
4/5/2002,0.41749998927116394,0.44982001185417175,0.415710986,0.44178900122642517,1234218664
4/12/2002,0.43143001198768616,0.4500199854373932,0.4246389865875244,0.44749999046325684,1405696488
4/19/2002,0.44749999046325684,0.4673199951648712,0.44286099076271057,0.44606998562812805,2096910760
4/26/2002,0.44356998801231384,0.4451799988746643,0.41071099042892456,0.41088899970054626,1143666608
5/3/2002,0.41356998682022095,0.43536099791526794,0.41231998801231384,0.41982001066207886,1238827520
5/10/2002,0.41696101427078247,0.43786099553108215,0.3953610062599182,0.4164299964904785,1389977288
5/17/2002,0.41999998688697815,0.46393001079559326,0.40963900089263916,0.4466109871864319,1591840712
5/24/2002,0.4387499988079071,0.4507110118865967,0.4164299964904785,0.4312500059604645,1377623632
5/31/2002,0.4230389893054962,0.4364300072193146,0.415710986,0.41607001423835754,935379984
6/7/2002,0.4176799952983856,0.41874998807907104,0.3737500011920929,0.3821389973163605,1732535168
6/14/2002,0.38356998562812805,0.38999998569488525,0.3233889937400818,0.35892999172210693,1933838592
6/21/2002,0.36142998933792114,0.3683890104293823,0.2998200058937073,0.3008889853954315,3244906280
6/28/2002,0.2994610071182251,0.31821098923683167,0.28536099195480347,0.316430002,1815454424
7/5/2002,0.3162499964237213,0.3348200023174286,0.299111009,0.3346390128135681,895524784
7/12/2002,0.3307110071182251,0.3355390131473541,0.303039014,0.3125,1461942888
7/19/2002,0.3112500011920929,0.3321389853954315,0.259460986,0.2671389877796173,2904201888
7/26/2002,0.263388991,0.271789014,0.24642999470233917,0.25606998801231384,1931098736
8/2/2002,0.25856998562812805,0.27696099877357483,0.25446099042892456,0.2580389976501465,1352819888
8/9/2002,0.2589299976825714,0.2746390104293823,0.24946099519729614,0.267861009,1244806976
8/16/2002,0.26607000827789307,0.2874999940395355,0.2596389949321747,0.2823199927806854,1418544288
8/23/2002,0.28161099553108215,0.2901799976825714,0.27588900923728943,0.28088900446891785,1032045000
8/30/2002,0.28481999039649963,0.28481999039649963,0.2591109871864319,0.263388991,1061609920
9/6/2002,0.25874999165534973,0.26392999291419983,0.25088900327682495,0.2567889988422394,1107103312
9/13/2002,0.2549999952316284,0.26071101427078247,0.25088900327682495,0.25303900241851807,1164283736
9/20/2002,0.2524999976158142,0.2694610059261322,0.25213900208473206,0.2655389904975891,1605008944
9/27/2002,0.26357001066207886,0.27125000953674316,0.2571389973163605,0.2628610134124756,1185682680
10/4/2002,0.25731998682022095,0.26124998927116394,0.24998000264167786,0.25053900480270386,1220788016
10/11/2002,0.24946099519729614,0.26392999291419983,0.23857000470161438,0.2591109871864319,1674279992
10/18/2002,0.25982001423835754,0.2723200023174286,0.24821099638938904,0.25606998801231384,1670288816
10/25/2002,0.25463899970054626,0.27588900923728943,0.25,0.27536100149154663,1121362816
11/1/2002,0.27768000960350037,0.294638991,0.2671389877796173,0.2921389937400818,1367157400
11/8/2002,0.294638991,0.31036099791526794,0.27713900804519653,0.28286099433898926,1336330520
11/15/2002,0.28123000264167786,0.2930389940738678,0.27000001072883606,0.28481999039649963,894816944
11/22/2002,0.2891109883785248,0.29357001185417175,0.2680389881134033,0.28588899970054626,1235032344
11/29/2002,0.28588899970054626,0.28821098804473877,0.27268001437187195,0.27678900957107544,871920168
